cod;municipio;UF;votos;numeroafiliados;txalfabetizacao;energiaeletrica;perccatolicos;rendapercapita2010;percate40anos;qtnovodepfed;percvotonovo;SOBRE60;E_ANOSESTUDO;T_ANALF18M;GINI;RDPC;P_FORMAL;P_SUPER;TRABCC;TRABPUB;TRABSC;PEA18M;PESO18;pesoRUR;pesotot;pesourb;IDHM
5007109;RIBAS DO RIO PARDO;MS;122;2;90,5;99,29;0,757690948;658,64;0,386947389;5;0,008761221;82,83;9,29;11,15;0,47;552,58;58,93;8,53;50,36;5,33;22,44;10501;13925;7981;20946;12965;0,664
3542800;RIBEIRA;SP;62;1;88,9;97,25;0,718620116;521,75;0,293329363;47;0,027050611;80;9,89;13,35;0,47;416,85;42,9;8,35;31,67;8,44;24,79;1238;2292;2122;3358;1236;0,698
2926509;RIBEIRA DO AMPARO;BA;7;0;68,1;92,14;0,840074819;233,61;0,332376016;8;0,00077873;75,9;8,15;38,91;0,53;183,12;9,72;1,79;8,08;1,35;23,01;5264;8989;12355;14276;1921;0,512
2208874;RIBEIRA DO PIAUÍ;PI;4;0;73;86,9;0,942379958;243,48;0,338494018;0;0,001466276;82,64;8,65;33,32;0,58;185,05;12,32;5,01;5,2;6,61;42,77;1635;2728;3233;4263;1030;0,52
2926608;RIBEIRA DO POMBAL;BA;95;2;76,1;98,03;0,845420858;387,89;0,351550991;8;0,003003763;76,98;8,44;28,29;0,54;332,86;24,63;4,07;17,25;4,64;32,32;19405;31627;17762;47518;29756;0,601
2611804;RIBEIRÃO;PE;117;0;78,7;99,49;0,617124796;374,45;0,373163212;10;0,003949767;77,77;8,72;25,01;0,5;324,47;54,61;6,05;44,03;6,14;24,85;14894;29622;10436;44439;34003;0,602
3542909;RIBEIRÃO BONITO;SP;89;0;91,3;99,92;0,795283368;784,4;0,366131026;47;0,010292587;81,27;11,03;10,11;0,46;673,96;77,45;10,15;69,28;3,96;12,95;5890;8647;915;12135;11220;0,712
3543006;RIBEIRÃO BRANCO;SP;54;0;89,3;99,04;0,739133762;362,19;0,341343259;47;0,004635591;80;9,93;13,34;0,46;318,44;44,9;4,95;39,96;2,77;28,64;7436;11649;8976;18269;9293;0,639
5107180;RIBEIRÃO CASCALHEIRA;MT;61;0;89,1;95,93;0,795454545;637,37;0,361558383;13;0,010344243;83,08;7,9;12,7;0,54;512,31;36,95;6,05;26,41;7,05;27,83;3901;5897;3316;8881;5565;0,67
4121802;RIBEIRÃO CLARO;PR;180;0;93,1;99,77;0,858747192;700,75;0,328713242;16;0,022915341;83,58;10,48;7,94;0,52;639,91;59,86;9,98;50,61;1,93;20,08;4741;7855;3593;10678;7085;0,716
3543105;RIBEIRÃO CORRENTE;SP;146;0;91,3;99,62;0,799264706;661,47;0,366955301;47;0,049525102;81,58;10,84;10,21;0,42;579,04;48,21;4,67;42,86;1,56;30,55;2241;2948;876;4273;3397;0,711
3154606;RIBEIRÃO DAS NEVES;MG;2653;7;94,2;99,8;0,638007971;535,28;0,398765511;37;0,013079919;81,49;9;6,72;0,39;479,77;71,88;3;62,69;4,24;14,49;143441;202830;2164;296317;294153;0,684
2926657;RIBEIRÃO DO LARGO;BA;6;0;71,8;86;0,549104448;331,48;0,335154615;8;0,001098097;82,76;7,36;33,89;0,46;271,68;22,84;3,31;13,11;8,19;51,2;3415;5464;3955;8602;4647;0,54
4121901;RIBEIRÃO DO PINHAL;PR;132;0;86,2;99,63;0,81841097;652,24;0,308784383;16;0,013865546;82,87;11,07;16,66;0,5;563,87;45,16;7,66;37,04;1,81;32,07;6286;9520;2446;13524;11078;0,701
3543204;RIBEIRÃO DO SUL;SP;74;1;93,3;100;0,867686769;1093,23;0,320512821;47;0,022720295;81,87;10,5;7,65;0,59;866,43;55,87;12,82;45,33;3,91;26,42;2111;3257;1151;4446;3295;0,747
3543238;RIBEIRÃO DOS ÍNDIOS;SP;36;0;87,3;99,87;0,949418605;559,2;0,305441244;47;0,021647625;81,06;10,98;14,61;0,38;489,94;53,62;6,71;39,31;5,87;21,93;1082;1663;337;2187;1850;0,721
3543253;RIBEIRÃO GRANDE;SP;173;0;88,2;99,64;0,905079427;492,39;0,351387766;47;0,033192632;80,93;10,79;13,95;0,41;436,21;59,53;3,87;45,84;7,94;20,22;3410;5212;5078;7422;2344;0,705
3543303;RIBEIRÃO PIRES;SP;2753;12;96,7;99,9;0,697291694;894,2;0,377038596;47;0,032673068;83,78;10,52;3,62;0,44;847,11;74,17;14,06;62,19;4,56;13,05;56072;84259;0;113068;113068;0,784
3543402;RIBEIRÃO PRETO;SP;16521;212;97,2;99,94;0,711983491;1551,2;0,385151203;47;0,035968623;85,45;10,48;3,01;0,54;1314,04;73,83;21,88;59,2;3,93;11,77;331779;459317;1716;604682;602966;0,8
3154705;RIBEIRÃO VERMELHO;MG;103;0;95,2;99,92;0,856936937;753,32;0,331677993;37;0,035165586;83,97;11,03;5,43;0,43;617,88;69,31;8,28;52,49;9,71;16,96;1812;2929;283;3826;3543;0,737
5107198;RIBEIRÃOZINHO;MT;83;0;89,5;98,92;0,886103152;642,19;0,354251933;13;0,055076311;80,53;9,72;12,48;0,47;599,35;40,53;9,41;15,66;20,72;33,5;1058;1507;645;2199;1554;0,692
2208908;RIBEIRO GONÇALVES;PI;15;0;79;73,51;0,906493506;307,73;0,351497443;0;0,004108463;85,46;8,18;24,24;0,57;274,79;27,23;9,06;23,21;1,64;35,72;2153;3651;2396;6845;4449;0,601
2806008;RIBEIRÓPOLIS;SE;36;0;74,1;99,14;0,931305666;409,51;0,369242415;2;0,003018109;83,75;8,98;30,6;0,45;357,17;29,73;5,84;22,25;5,42;26,22;8301;11928;5245;17173;11928;0,613
3543600;RIFAINA;SP;128;1;93,8;99,83;0,686282306;742,81;0,327706636;47;0,050413549;82,44;10,43;7,21;0,45;677,62;59,51;12,88;44,77;7,77;28,51;1791;2539;428;3436;3008;0,74
3543709;RINCÃO;SP;165;0;92,8;99,78;0,769566403;733,1;0,359227962;47;0,022276225;82,6;10,49;8,3;0,44;626,27;78,25;7,94;69,4;1,23;11,93;4864;7407;1954;10414;8460;0,734
3543808;RINÓPOLIS;SP;152;0;90,5;99,88;0,834810127;692,59;0,33064922;47;0,020021075;84,15;11,03;10,73;0,43;606,9;61,78;9,3;53,12;1,95;23,72;4810;7592;1299;9935;8636;0,723
3154804;RIO ACIMA;MG;145;0;93,4;99,77;0,76398439;680,68;0,3889989;37;0,02210029;85,67;8,64;7,56;0,47;582,71;63,26;5,45;54,56;4,25;22,74;4595;6561;1146;9090;7944;0,673
4122008;RIO AZUL;PR;117;0;96,1;97,46;0,95412844;842,37;0,348470872;16;0,012001231;82,45;10,22;4,36;0,63;740,31;36,61;5,25;17,67;3,72;11,44;7580;9749;9081;14093;5012;0,687
3204351;RIO BANANAL;ES;255;1;87,8;99,95;0,918224499;621,84;0,372390188;6;0,020225254;79,37;9,19;14,26;0,5;550,55;32,05;5,97;15,97;6,68;41,63;9164;12608;10742;17530;6788;0,681
4122107;RIO BOM;PR;26;0;92,2;99,73;0,868721461;595,63;0,292141572;16;0,010395842;84,99;11,38;9;0,43;524,89;48,48;8,35;40,23;1,03;19,8;1459;2501;1327;3334;2007;0,729
3304300;RIO BONITO;RJ;392;1;92,8;99,64;0,473313687;728,04;0,361379633;19;0,009678295;80,95;8,89;8,4;0,48;643,54;62,72;9,24;48,33;5,06;20,75;25872;40503;14292;55551;41259;0,71
4122156;RIO BONITO DO IGUAÇU;PR;46;0;90,5;97,29;0,783229886;477,14;0,311909816;16;0,005310552;79,94;9,01;11,9;0,5;405,76;50,41;4,2;15,17;0,7;10,94;6987;8662;10339;13661;3322;0,629
5107206;RIO BRANCO;MT;24;0;86,9;99,64;0,68979021;667,08;0,380473373;13;0,006705784;81,81;9,59;15,12;0,5;626,09;51,66;8,41;26,35;15,74;25,08;2395;3579;925;5070;4145;0,707
1200401;RIO BRANCO;AC;1645;43;91,8;99,46;0,633166866;859,38;0,402403895;0;0,007572131;86,48;9,72;9,71;0,59;744,67;59,16;14,97;48,32;7,2;21,16;148150;217244;27493;336038;308545;0,727
4122172;RIO BRANCO DO IVAÍ;PR;31;0;86,7;99,08;0,804738562;432,37;0,337352488;16;0,01208106;79,13;10,58;16,29;0,49;387,85;41,4;6;27,08;9,69;25,34;1689;2566;2979;3898;919;0,64
4122206;RIO BRANCO DO SUL;PR;439;3;90,7;98,39;0,674095707;613,57;0,369722675;16;0,021658691;84,91;8,84;11,35;0,47;548,8;59,95;6,16;55,17;0,93;15,65;13453;20269;8605;30650;22045;0,679
5007208;RIO BRILHANTE;MS;218;4;92,7;99,41;0,755543823;793,13;0,393405733;5;0,010549748;85,38;9,83;8,71;0,53;705,6;63,38;10,32;51,26;5,43;17,52;15360;20664;6106;30663;24557;0,715
3154903;RIO CASCA;MG;171;1;89,8;98,55;0,8875;532,5;0,334483487;37;0,016902244;80,7;8,46;11,96;0,47;460,2;64,55;8,21;47,15;10,06;23,52;6084;10117;2867;14201;11334;0,65
3304409;RIO CLARO;RJ;141;0;90,7;99,42;0,809252971;699,55;0,338479197;19;0,011300793;79,32;8,99;10,84;0,5;623,62;63,09;8,77;48,55;9,01;21,29;7965;12477;3656;17425;13769;0,683
3543907;RIO CLARO;SP;3939;43;96,7;99,9;0,677413777;1217,76;0,371462473;47;0,027977442;86,33;10,45;3,63;0,5;1049,16;77,3;18,01;64,78;2,56;10,26;99454;140792;4533;186253;181720;0,803
1100262;RIO CRESPO;RO;7;0;88,3;95,99;0,668364748;495,76;0,344089264;3;0,003202196;87,97;9,03;14,36;0,58;420,61;42,88;5,45;24,12;14,65;26,55;1291;2186;2252;3316;1064;0,643
1718659;RIO DA CONCEIÇÃO;TO;3;0;87,6;96,25;0,822254335;360,36;0,360560093;0;0,003006012;78,44;8,88;15,43;0,55;256,83;32,24;9,38;15,53;16,12;35,45;562;998;140;1714;1574;0,608
4214409;RIO DAS ANTAS;SC;54;0;94,5;99,42;0,75600824;933,92;0,324271529;16;0,012396694;82,26;10,81;6,36;0,44;737,53;66,81;5,91;37,76;8,09;13,69;3271;4356;3403;6143;2740;0,697
3304508;RIO DAS FLORES;RJ;69;1;92,1;99,88;0,762459076;601,9;0,338278239;19;0,011363636;81,18;8,86;9,26;0,46;499,13;57,13;6,79;51,35;1,54;30,95;3966;6072;2602;8561;5959;0,68
3304524;RIO DAS OSTRAS;RJ;975;14;96,5;99,91;0,480351682;1209,07;0,388773231;19;0,012892903;83,2;9,18;3,92;0,53;1051,19;62,19;14,43;47,21;6,91;17,69;53907;75623;5771;105676;99905;0,773
3544004;RIO DAS PEDRAS;SP;472;0;94,3;99,92;0,709725096;882,18;0,399918647;47;0,022216992;84,01;9,66;6,48;0,45;804;79,38;8,28;71,93;1,52;10,14;15638;21245;939;29501;28562;0,759
2926707;RIO DE CONTAS;BA;32;0;81,7;97,53;0,912424242;347,73;0,330744983;8;0,003378378;83,54;8,79;21,48;0,48;294,83;24,63;3,39;15,5;2;31,83;4894;9472;6698;13007;6309;0,605
3304557;RIO DE JANEIRO;RJ;74177;2186;97,2;99,96;0,622728129;1784,44;0,354224053;19;0,015413431;83,1;9,39;2,98;0,62;1492,63;71,28;23,95;56,1;7,07;14,1;3104953;4812491;0;6320446;6320446;0,799
2926806;RIO DO ANTÔNIO;BA;32;0;74,3;93,74;0,943220509;299,57;0,350118124;8;0,003118301;80,78;8,2;30,87;0,49;252,98;21,92;3,62;19,18;0,19;20,01;5736;10262;8822;14815;5993;0,576
4214508;RIO DO CAMPO;SC;109;0;94,6;99,9;0,941564148;1053,74;0,336724806;16;0,026095284;80,73;11,2;6,2;0,5;803,46;57,6;6,18;22,17;5,53;10,75;3591;4177;3560;6192;2632;0,729
2408953;RIO DO FOGO;RN;19;0;75,5;97,62;0,934079174;293,64;0,357888458;5;0,003100522;80,63;9,99;28,92;0,52;239,1;30,12;2,28;16,96;6,71;42,99;3481;6128;6311;10059;3748;0,569
4214607;RIO DO OESTE;SC;141;0;95,5;99,91;0,956043956;1071,15;0,327785614;16;0,030401035;88,26;9,32;4,27;0,47;957,34;57,08;5,99;35,5;2,65;7,26;3863;4638;3700;7090;3390;0,754
2926905;RIO DO PIRES;BA;33;0;74,7;90,77;0,961721917;318,73;0,348632321;8;0,0038883;83,52;8,08;29,65;0,48;274,58;23,03;3,51;17,78;4,09;33,57;4255;8487;6651;11918;5267;0,594
3155108;RIO DO PRADO;MG;13;1;78,3;96,12;0,907516066;335,16;0,326049454;37;0,003645541;80,1;9,75;26,42;0,49;283,37;38,96;7,53;9,18;17,14;27,51;2020;3566;2487;5217;2730;0,605
4214805;RIO DO SUL;SC;1922;19;97,3;99,98;0,807132306;1302,49;0,384669434;16;0,042709213;88,37;10,16;2,95;0,45;1114,31;80,09;16,5;63,36;4,52;8,62;34219;45002;4413;61198;56785;0,802
3155009;RIO DOCE;MG;22;0;86,9;99,48;0,971703793;492,66;0,307910751;37;0,012061404;79,6;9,42;15,35;0,44;439,86;46,7;8,02;27,38;13,82;28,79;1104;1824;812;2465;1653;0,664
1718709;RIO DOS BOIS;TO;7;0;82,6;89,58;0,803176796;373,88;0,344357977;0;0,004151839;86,29;9,26;20,64;0,48;310,91;35,68;7,94;14,67;18,77;25,38;1013;1686;1541;2570;1029;0,616
4214706;RIO DOS CEDROS;SC;142;2;97,1;99,85;0,808541758;879,45;0,353072734;16;0,018105317;82,87;9,97;3,17;0,37;795,95;77,23;6,87;66,84;0,53;5,45;5780;7843;5174;10284;5110;0,729
4315552;RIO DOS ÍNDIOS;RS;7;0;86,6;98,8;0,89596603;500,41;0,25829646;18;0,002642507;80,91;10,69;16,04;0,49;442,12;30,83;6,99;7,51;11,79;10,25;1717;2649;2861;3616;755;0,656
3155207;RIO ESPERA;MG;97;0;88,1;98,91;0,965201465;351,77;0,295551895;37;0,022370849;79,54;8,47;14,37;0,48;286,36;21,66;6,22;9,01;8,9;34,79;2380;4336;3667;6070;2403;0,602
2611903;RIO FORMOSO;PE;31;0;79,4;99,67;0,472356495;304,13;0,378809083;10;0,002249311;87,59;8,71;24,57;0,44;264,16;64,4;5,19;55,65;6,03;13,93;7683;13782;8778;22151;13373;0,613
4214904;RIO FORTUNA;SC;114;0;97,3;100;0,955766193;1665,83;0,345254161;16;0,033265247;84,83;10,83;3,06;0,56;1570,51;44,51;8,51;30,82;3,75;5,71;2975;3427;2923;4446;1523;0,806
4315602;RIO GRANDE;RS;1786;24;95,6;99,62;0,593206141;1008,95;0,342228284;18;0,012516908;85,96;9,51;4,85;0,51;859,2;68,04;13,65;48,71;8,61;16,46;87874;142687;7799;197228;189429;0,744
3544103;RIO GRANDE DA SERRA;SP;488;3;95;99,69;0,652023346;608,14;0,391890663;47;0,015963885;82,35;11,4;5,73;0,39;563,57;69,74;5,38;61,84;4,48;20,15;21486;30569;0;43974;43974;0,749
2209005;RIO GRANDE DO PIAUÍ;PI;15;1;72,7;89,52;0,947817605;277,92;0,329826239;0;0,003534402;83,54;7,94;31,69;0,54;248,87;25,47;3,1;13,38;1,64;22,23;2393;4244;2179;6273;4094;0,572
2707701;RIO LARGO;AL;193;0;82,9;99,49;0,657410537;421,79;0,368029088;3;0,004345574;85,4;9,45;19,64;0,48;369,11;61,94;4,5;54,57;3,35;21,65;25371;44413;12534;68481;55947;0,643
3155306;RIO MANSO;MG;107;0;89,5;99,7;0,948260742;636,57;0,341167551;37;0,027006562;79,66;10,01;12,19;0,43;536,99;38,28;5,79;17,69;12,37;24,66;2781;3962;2466;5276;2810;0,648
1506161;RIO MARIA;PA;39;0;85,4;99,05;0,638501742;535,07;0,38125106;0;0,003323675;87,09;8,79;17,29;0,53;460,83;36,45;5,16;27,43;6,58;31,56;7543;11734;4185;17697;13512;0,638
4215000;RIO NEGRINHO;SC;729;0;96,4;99,54;0,872370753;736,48;0,361165487;16;0,027180195;84,72;9,72;4,06;0,44;664,58;76,2;9,85;61,76;4,23;11,72;19981;26821;3498;39846;36348;0,738
4122305;RIO NEGRO;PR;347;2;96,7;99,57;0,860876856;823,19;0,358380764;16;0,01583824;86,17;10,32;3,75;0,48;709,13;67,34;11,37;50,7;4;11,81;15341;21909;5564;31274;25710;0,76
5007307;RIO NEGRO;MS;15;0;88,2;98,43;0,754987212;687,36;0,318903892;5;0,004134509;86,02;9,91;13,75;0,54;631,11;43,3;11,64;23,86;14,5;33,6;2379;3628;1371;5036;3665;0,709
3155405;RIO NOVO;MG;113;0;90,7;99,39;0,872133758;630,64;0,326790634;37;0,017497677;82,62;8,67;10,48;0,47;519,69;58,59;9,05;42,66;6,12;24,57;3950;6458;1173;8712;7539;0,707
3204401;RIO NOVO DO SUL;ES;126;0;91,5;99,67;0,661788023;633,71;0,362295806;6;0,015021459;82,47;8,7;9,55;0,48;594,24;52,27;8,73;33,6;9,95;28,16;5483;8388;5379;11325;5946;0,711
3155504;RIO PARANAÍBA;MG;206;0;92;98,94;0,913033395;815,99;0,376693311;37;0,023727252;84,36;9,73;9,3;0,5;727,2;49,98;8,1;36,08;8,17;23,39;6093;8682;4597;11885;7288;0,709
4315701;RIO PARDO;RS;386;3;92,3;99,46;0,934569052;698,73;0,312894044;18;0,013891888;84,69;9,76;8,7;0,48;633,1;59,38;8,39;44,2;4,84;14,18;16675;27786;11977;37591;25614;0,693
3155603;RIO PARDO DE MINAS;MG;220;0;79,5;93,77;0,882901919;360,79;0,356644558;37;0,011750881;79,26;9,52;25,67;0,52;306,96;30,96;5,26;17,62;10,06;23,16;12417;18722;17407;29099;11692;0,624
3155702;RIO PIRACICABA;MG;436;1;92,1;99,72;0,88922418;583,27;0,337055622;37;0,042089005;78,91;9,71;9,14;0,45;516,18;56,95;7,54;42,94;7,01;22,83;6396;10359;2877;14149;11272;0,685
3155801;RIO POMBA;MG;306;2;91,7;99,74;0,869301669;718,43;0,340794857;37;0,023913723;85,05;9,66;9,64;0,47;601,31;60,04;9,37;42,41;5,56;22,98;7965;12796;2656;17110;14454;0,714
3155900;RIO PRETO;MG;68;0;88,8;96,51;0,93876492;585,32;0,32010582;37;0,017329256;83,73;8,6;12,95;0,51;501,52;48,63;9,59;29,65;12,87;30,76;2237;3924;841;5292;4451;0,679
1303569;RIO PRETO DA EVA;AM;125;1;89,5;96,54;0,64120983;380,68;0,390411758;0;0,008025682;85,46;8,49;12,13;0,55;315,24;23,32;2,93;12,99;8,49;38,25;10793;15575;13514;25719;12205;0,611
5218789;RIO QUENTE;GO;87;0;95,5;99,82;0,796644295;721,85;0,379830918;6;0,037711313;87,06;8,57;5,2;0,44;649,71;60,64;8,69;42,57;12,39;20,25;1842;2307;473;3312;2839;0,731
2927002;RIO REAL;BA;65;1;78,3;98,53;0,873518536;328,39;0,356258745;8;0,002737418;79,67;9,17;26,69;0,53;274,86;20,33;2,79;17,61;0,66;38,99;15423;23745;13854;37164;23310;0,572
4215059;RIO RUFINO;SC;48;0;91,4;99,45;0,958333333;489,08;0,319376026;16;0,028776978;80,98;9,64;10,13;0,42;463,38;47,6;6,59;18,1;11,55;18,26;1211;1668;1748;2436;688;0,653
1718758;RIO SONO;TO;16;0;82,5;64,46;0,826040268;329,31;0,303485769;0;0,004075395;84,78;9,47;21,8;0,59;285,17;24,48;8,53;9,22;13,86;31,91;1931;3926;3847;6254;2407;0,6
2512903;RIO TINTO;PB;80;0;75;98,69;0,759576678;290,76;0,356067201;2;0,005054653;81;8,68;28,26;0,5;264,5;41,28;4,77;33,79;3,93;20,01;8452;15827;9919;22976;13057;0,585
5218805;RIO VERDE;GO;2511;12;94;99,83;0,71545068;973,44;0,429312338;6;0,019865663;85,02;9,62;6,84;0,54;936,75;62,91;12,04;51,54;5,03;18,62;92010;126399;12884;176424;163540;0,754
5007406;RIO VERDE DE MATO GROSSO;MS;44;0;89,1;99,69;0,704637017;645,68;0,344891477;5;0,003424125;84,62;9,35;12,69;0,46;570,74;48,43;8,09;35,07;8,28;29,17;9630;12850;2593;18890;16297;0,673
3156007;RIO VERMELHO;MG;68;0;76,4;92,95;0,896559117;354,47;0,295639428;37;0,007894126;78,29;7,01;29,65;0,56;271,44;22,41;5,4;10,05;8,9;40,32;5042;8614;8164;13645;5481;0,558
3544202;RIOLÂNDIA;SP;49;0;89,2;99,83;0,851351351;616,18;0,434893617;47;0,007318895;81,86;9,08;13,77;0,4;539,22;62,54;8,43;51,65;7,94;25,23;4865;6695;2209;10575;8366;0,703
4315750;RIOZINHO;RS;125;0;92,4;99,17;0,905080214;673,41;0,323325635;18;0,039707751;87,94;9,57;8,93;0,38;587,62;68,66;3,04;54,93;6,04;6,05;2550;3148;1582;4330;2748;0,661
4215075;RIQUEZA;SC;66;0;92,3;99,67;0,764656849;685,1;0,309632079;16;0,019270073;83,14;11,92;9,08;0,44;629,81;29,97;5,03;22,42;3,21;13,22;2699;3425;2684;4838;2154;0,714
3156106;RITÁPOLIS;MG;53;0;91,2;99,41;0,956868611;529,72;0,304974619;37;0,014544457;80,88;9,47;10,15;0,44;453,87;53,3;6,27;38,73;8,69;24,33;1937;3644;1518;4925;3407;0,653
3543501;RIVERSUL;SP;46;0;87,9;99,17;0,860428543;491,87;0,298880415;47;0,01060641;80,17;10,41;14,32;0,5;412,42;34,67;9,03;24,51;6,43;33,3;2379;4337;1671;6163;4492;0,664
4315800;ROCA SALES;RS;135;0;97;99,66;0,765825348;923,9;0,329054842;18;0,017179944;85,26;10,61;3,22;0,43;865,23;72,43;5,39;54,73;2,13;5,98;6503;7858;3684;10284;6600;0,729
5007505;ROCHEDO;MS;38;0;93,2;99,24;0,753233831;603,23;0,334212662;5;0,010989011;82,78;10,14;8,01;0,48;538,26;54,48;7,46;36,65;9,26;14,88;2394;3458;2039;4928;2889;0,651
3156205;ROCHEDO DE MINAS;MG;52;0;91,4;98,72;0,892433234;549,61;0,328922495;37;0,034278181;83,85;8,76;10,02;0,39;494,36;46,33;4,22;25,39;14,11;29,14;1091;1517;202;2116;1914;0,684
4215109;RODEIO;SC;230;7;96,2;99,94;0,912973108;1028,71;0,348196301;16;0,029589605;88,03;9,02;3,92;0,42;958,15;85,98;7,05;71,09;2,04;5,58;6090;7773;1498;10922;9424;0,754
4315909;RODEIO BONITO;RS;80;0;92,5;99,7;0,884295557;832,97;0,319171165;18;0,018656716;84,37;10,35;8,4;0,46;767,63;46,97;11,41;28,22;9,46;18,15;3210;4288;1433;5743;4310;0,732
3156304;RODEIRO;MG;188;2;92,6;99,8;0,744004039;675,92;0,383136741;37;0,037465126;79,23;8,74;8,65;0,46;635,26;75,96;5,01;62,87;4,47;12,09;3520;5018;1311;6867;5556;0,668
2927101;RODELAS;BA;13;1;78,8;98,95;0,893148059;318,3;0,366045016;8;0,002644426;85,79;8,61;23,78;0,53;271,59;25,04;5,79;10,89;12,01;28,46;2639;4916;1235;7775;6540;0,632
2411007;RODOLFO FERNANDES;RN;13;0;72;99,04;0,952228278;306,95;0,336803984;5;0,004316069;82,72;9,58;32,64;0,46;263,32;25,06;8,29;15,6;2,64;51,54;1619;3012;684;4418;3734;0,604
1200427;RODRIGUES ALVES;AC;1;0;72,1;90,55;0,715077349;238,17;0,334769616;0;0,000138523;80,41;8,51;34,46;0,63;200,58;18,11;4,12;16,51;1,24;18,73;4128;7219;10074;14389;4315;0,567
4315958;ROLADOR;RS;7;0;92,7;99,66;0,81919715;600,65;0,262372349;18;0,003608247;83,68;10,9;8,14;0,44;537,31;36,37;2,91;8,96;4,71;12,35;1615;1940;1938;2546;608;0,689
4122404;ROLÂNDIA;PR;825;12;94,3;99,96;0,76541956;852,29;0,36621617;16;0,019298246;82,64;10,01;6,53;0,45;819,52;74,79;13,29;63,7;1,91;12,32;31167;42750;3113;57862;54749;0,739
4316006;ROLANTE;RS;476;0;93,9;99,6;0,758689328;707,29;0,338773415;18;0,033228621;83,3;10,53;7,02;0,35;656,75;67,08;3,78;59,3;1,41;11,46;11349;14325;4175;19485;15310;0,688
1100288;ROLIM DE MOURA;RO;694;2;91,8;99,39;0,518550013;725,95;0,39644211;3;0,019915631;87,51;9,9;9,74;0,53;657,65;55,27;9,81;39,11;8,71;21,85;23684;34847;9219;50648;41429;0,7
3156403;ROMARIA;MG;54;0;92,3;100;0,927334337;743,94;0,348442714;37;0,020602823;80,68;8,64;8,7;0,54;716,47;63,03;6,35;42,35;15,23;18,99;1724;2621;881;3596;2715;0,708
4215208;ROMELÂNDIA;SC;37;0;89,6;99,61;0,839422643;856,78;0,261574491;16;0,009254627;80,46;9,97;12,01;0,47;791,78;71,43;5,57;13,29;7,51;9,88;3052;3998;3543;5551;2008;0,692
4122503;RONCADOR;PR;63;0;85,9;99,04;0,921634364;539,13;0,33136864;16;0,00770077;80,21;10,21;16,62;0,53;500,36;37,32;6,99;27,14;2,35;26,87;5614;8181;4417;11537;7120;0,681
4316105;RONDA ALTA;RS;125;0;93,3;99,8;0,913814098;848,97;0,330202524;18;0,016580448;86,47;10,16;7,55;0,54;746,52;40,54;10,15;26,99;5,27;18,91;5117;7539;3354;10221;6867;0,724
4316204;RONDINHA;RS;79;0;96;99,7;0,981879477;1045,08;0,275099674;18;0,018261674;84,37;11,46;4,46;0,47;1022,85;34,66;6,51;18,03;4,62;8,94;3344;4326;3201;5518;2317;0,764
5107578;RONDOLÂNDIA;MT;11;0;85,9;93,4;0,75367023;458,63;0,359877913;13;0,004995459;80,33;8,51;16,89;0,52;375,85;31,38;6,84;11,43;11,7;33,06;1535;2202;2654;3604;950;0,64
4122602;RONDON;PR;218;1;90,2;99,89;0,862658847;833,44;0,344041796;16;0,03368356;82,3;9,5;11,39;0,41;724,58;67,82;11,63;57,43;2,69;21,19;4819;6472;1800;8996;7196;0,713
1506187;RONDON DO PARÁ;PA;83;0;81,7;89,39;0,685815272;398,48;0,386593987;0;0,002761971;85,64;8,15;21,75;0,54;346,74;31,48;4,96;22,61;5,93;34,43;18363;30051;12268;46964;34696;0,602
5107602;RONDONÓPOLIS;MT;1850;26;93,4;99,75;0,726945518;960,31;0,402402341;13;0,013479151;82,37;10,19;7,68;0,52;843,62;64,12;15;49,57;7,6;17,51;100321;137249;7448;195476;188028;0,755
4316303;ROQUE GONZALES;RS;48;0;93,4;98,53;0,707983193;631,48;0,2889074;18;0,00889383;84,4;10,57;7,49;0,5;575,83;39,97;8,54;21,22;6,1;19,24;3704;5397;4116;7203;3087;0,688
1400472;RORAINÓPOLIS;RR;61;0;87;89,82;0,655435847;347,63;0,366118868;0;0,004280702;86,67;7,54;15,98;0,57;284,22;28,07;6,73;16,11;8,09;29,8;9124;14250;13606;24279;10673;0,619
3544251;ROSANA;SP;204;0;93,3;99,69;0,719980584;1028,89;0,337920878;47;0,014840681;81,95;11,28;7,91;0,6;843,59;63,9;14,59;50,53;4,07;16,17;8602;13746;3833;19691;15858;0,764
2109601;ROSÁRIO;MA;74;0;83,3;96,98;0,837369561;318,69;0,371007681;0;0,002987726;81,95;9,84;19,62;0,51;271,65;33,07;4,19;21,33;7,78;26,37;15017;24768;16324;39576;23252;0,632
3156452;ROSÁRIO DA LIMEIRA;MG;109;0;87,4;99,86;0,913612565;509,88;0,353896868;37;0,035679214;80,54;9,63;14,89;0,49;465,89;45,62;5,16;25,38;14,49;30,18;1890;3055;1951;4247;2296;0,662
2806107;ROSÁRIO DO CATETE;SE;13;0;87;98,92;0,846965131;381,1;0,384665438;2;0,002209006;79,83;9,24;15,33;0,5;341,06;62,75;8,14;56,25;5,17;20,69;3583;5885;2712;9221;6509;0,631
4122651;ROSÁRIO DO IVAÍ;PR;54;0;82,5;98,66;0,827225131;468,52;0,294559771;16;0,013803681;79,61;12,06;21,17;0,47;422,97;32,72;10,27;24,33;3,63;24,44;2471;3912;2867;5588;2721;0,662
